https://www.chicagotribune.com/,301
http://www.chicagotribune.com/,200
http://www.chicagotribune.com/news/media/,403
http://www.chicagotribune.com/news/ct-taste-of-chicago-guide-2018-htmlstory.html,403
http://store.chicagotribune.com/ramble-on-final-four.html?utm_campaign=loyola&utm_medium=referral&utm_source=ROS-barker-bite&utm_content&utm_term,200
http://www.chicagotribune.com/classified/automotive/fuelefficient/ct-tesla-7500-federal-tax-cut-20180712-story.html,403
http://www.chicagotribune.com/lifestyles/health/ct-college-students-training-suicide-depression-20180712-story.html,403
http://www.chicagotribune.com/news/opinion/zorn/,403
http://www.chicagotribune.com/sports/baseball/,403
http://www.chicagotribune.com/entertainment/tv/ct-ent-emmy-nominations-chicago-actors-20180712-story.html,403
http://www.chicagotribune.com/business/columnists/ori/,403
http://www.chicagotribune.com/business/,403
http://www.chicagotribune.com/sports/soccer/,403
http://www.chicagotribune.com/news/trending/,200
http://static.chartbeat.com/,403
http://www.chicagotribune.com/news/local/breaking/ct-met-facebook-live-hate-crime-20180712-story.html,403
http://www.chicagotribune.com/business/ct-biz-mcdonalds-salad-illness-outbreak-20180712-story.html,200
https://www.google-analytics.com/,301
http://www.chicagotribune.com/news/nationworld/ct-flash-flood-grand-canyon-20180712-story.html,200
http://www.chicagotribune.com/business/ct-biz-airlines-big-data-20180712-story.html,403
http://store.chicagotribune.com/best-of-royko.html?utm_campaign=royko-book&utm_medium=referral&utm_source=ROS-barker-bite&utm_content&utm_term,200
http://www.chicagotribune.com/entertainment/dining/,403
http://eb.trbas.com/,204
http://www.chicagotribune.com/suburbs/niles/news/ct-nhs-couple-death-investigation-tl-0719-story.html,403
http://www.chicagotribune.com/business/ct-biz-square-roots-englewood-kimbal-musk-20180712-story.html,403
http://www.chicagotribune.com/redeye/restaurants/ct-redeye-food-eat-jets-pizza-deal-half-off-20180711-story.html,403
http://www.chicagotribune.com/business/ct-biz-sears-corporate-layoffs-0712-story.html,403
http://www.chicagotribune.com/classified/realestate/dreamhomes/,403
http://www.chicagotribune.com/news/opinion/editorials/ct-edit-rip-current-lake-death-20180710-story.html,403
http://galleries.beta.tribapps.com/redeye-weber-grill-chicago-shows-off-happy-hour-specials-20180702,302
http://www.chicagotribune.com/dining/ct-food-bohemian-house-new-chef-menu-20180712-story.html,403
http://ssor.tribdss.com/,404
http://www.chicagotribune.com/news/weather/?regionalZipCode=60666,200
http://www.chicagotribune.com/suburbs/daily-southtown/news/ct-sta-emmett-till-alsip-st-0713-story.html,403
http://www.chicagotribune.com/classified/realestate/dreamhomes/ct-chicago-home-with-deck-paver-patio-15m-20180705-photogallery.html,200
http://tpc.googlesyndication.com/,404
http://www.chicagotribune.com/redeye/culture/ct-redeye-the-bachelor-casting-20180709-story.html,403
http://www.googletagservices.com/,404
http://www.chicagotribune.com/sports/basketball/bulls/ct-spt-bulls-chandler-hutchison-summer-league-20180712-story.html,200
http://www.chicagotribune.com/bluesky/hub/ct-bsi-ladders-toxic-workplace-hangry-20180625-story.html,403
http://www.chicagotribune.com/photos/,403
http://www.chicagotribune.com/news/nationworld/,403
http://www.chicagotribune.com/consumer-reviews/sns-bestreviews-home-best-dehumidifiers-bestreviews-20180711-story.html,403
http://www.chicagotribune.com/redeye/restaurants/ct-redeye-chicago-date-night-under-50-dollars-20180705-story.html,403
http://www.chicagotribune.com/lifestyles/askamy/ct-ask-amy-ae-0712-story.html,200
http://www.chicagotribune.com/business/ct-biz-papa-john-image-20180712-story.html,200
http://www.chicagotribune.com/sports/baseball/cubs/ct-spt-cubs-javier-baez-kris-bryant-20180712-story.html,200
http://www.chicagotribune.com/news/opinion/editorials/ct-edit-nato-trump-germany-russia-20180711-story.html,200
http://www.chicagotribune.com/news/local/breaking/,200
http://www.chicagotribune.com/redeye/culture/,403
http://www.chicagotribune.com/business/ct-biz-airbnb-economic-impact-neighborhoods-20180711-story.html,403
http://www.chicagotribune.com/ct-met-viral-video-hate-crime-charge-forest-preserve-20180712-story.html,403
http://www.chicagotribune.com/ct-biz-build-a-bear-pay-your-age-20180712-story.html,403
http://www.chicagotribune.com/ct-spt-bulls-david-nwaba-free-agent-20180712-story.html,403
http://www.chicagotribune.com/ct-sta-emmett-till-alsip-st-0713-story.html,403
http://www.chicagotribune.com/ct-met-boy-dies-fire-20180712-story.html,403
http://www.chicagotribune.com/ct-met-chicago-shootings-violence-20180712-story.html,403
http://www.chicagotribune.com/ct-nato-trump-emergency-session-20180712-story.html,403
http://www.chicagotribune.com/ct-met-air-quality-action-day-20180712-story.html,403
http://www.chicagotribune.com/ct-peter-strzok-hearing-analysis-20180712-story.html,403
http://www.chicagotribune.com/ct-peter-strzok-house-hearing-20180712-story.html,403
http://www.chicagotribune.com/ct-met-bruce-rauner-michael-madigan-republicans-20180712-story.html,403
http://www.chicagotribune.com/ct-biz-john-hancock-sterling-bay-ryan-ori-20180712-story.html,301
http://www.chicagotribune.com/ct-flash-flood-grand-canyon-20180712-story.html,301
http://www.chicagotribune.com/ct-met-bars-sunday-hours-world-cup-20180712-story.html,403
http://www.chicagotribune.com/ct-perspec-ice-abolish-immigrants-terrorism-0713-story.html,403
http://www.chicagotribune.com/ct-biz-mcdonalds-salad-illness-outbreak-20180712-story.html,403
http://www.chicagotribune.com/ct-edit-emmett-till-murder-mississippi-20180712-story.html,403
https://gsuite.google.com/?utm_source=analytics&utm_medium=et&utm_campaign=analytics-footer,200
https://www.google.com/analytics/optimize/,200
http://purl.org/dc/elements/1.1,302
http://www.trbimg.com/img-5b47c85f/turbine/ct-1531431003-75f8nj28vg-snap-image,200
http://www.chicagotribune.com/ct-spt-bulls-mailbag-wendell-carter-zach-lavine-20180712-story.html,403
http://www.trbimg.com/img-5b480471/turbine/ct-1531446381-65hndnh9dj-snap-image,200
http://www.chicagotribune.com/ct-trump-immigration-family-reunifications-20180712-story.html,403
http://www.trbimg.com/img-5b4813e6/turbine/ct-peter-strzok-hearing-analysis-20180712,200
http://www.chicagotribune.com/ct-met-forest-preserve-puerto-rico-viral-video-fallout-20180712-story.html,403
http://www.trbimg.com/img-5b477cc7/turbine/ct-peter-strzok-house-hearing-20180712,200
http://www.trbimg.com/img-5b47deb7/turbine/ct-1531436722-lp3jqrkwoy-snap-image,200
http://www.trbimg.com/img-5b47eda8/turbine/ct-abn-aurora-fox-valley-build-a-bear-closes-line-st-0713,200
http://www.trbimg.com/img-5b47f131/turbine/ct-1531441453-3vs15jxucq-snap-image,200
http://www.chicagotribune.com/ct-spt-blackhawks-marian-hossa-trade-20180712-story.html,403
http://www.chicagotribune.com/ct-met-rauner-gay-wedding-20180712-story.html,403
http://www.trbimg.com/img-5b47d5bf/turbine/ct-1531434426-sytsy8tqm2-snap-image,200
http://www.chicagotribune.com/ct-spt-cubs-nico-hoerner-south-bend-20180712-story.html,403
http://www.trbimg.com/img-5b4801a9/turbine/ct-spt-bulls-mailbag-wendell-carter-zach-lavine-20180712,200
http://www.chicagotribune.com/news/weather/?regionalZipCode=60053,403
http://www.chicagotribune.com/news/weather/?regionalZipCode=60611,403
http://www.chicagotribune.com/news/nationworld/sns-bc-as--thailand-cave-search-timeline-20180710-story.html,403
http://www.chicagotribune.com/news/weather/?regionalZipCode=60056,403
http://www.chicagonow.com/chicagonow-staff-blog/wp-includes/js/jquery/jquery.js?ver=1.12.4,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-content/plugins/newsapps-general/assets/js/app.js?ver=1.0.0,200
http://gmpg.org/xfn/11,200
http://www.chicagonow.com/future-sox,200
http://apis.google.com/,404
http://www.chicagonow.com/dating-blog,200
http://www.chicagonow.com/chicago-at-night,200
http://www.chicagonow.com/faqs/,200
http://www.chicagonow.com/future-sox/2018/07/everyone-is-hurt-and-everything-hurts/,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-content/themes/chicagonow/js/templates.js?ver=2.1.5,200
http://www.chicagonow.com/show-me-chicago,200
http://www.chicagonow.com/pitch/,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-content/themes/chicagonow/images/favicon.ico,200
http://www.chicagonow.com/chicagonow-staff-blog/2018/03/best-chicago-bears-linebackers/,200
http://www.chicagonow.com/fire-confidential,200
http://www.chicagonow.com/the-ragged-stranger,200
http://www.chicagonow.com/count-gregulas-crypt,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-content/plugins/chicagonow/js/chicagonow.js?ver=2.1.5,200
http://www.chicagonow.com/show-me-chicago/2018/07/heres-the-latest-dirt-on-navy-piers-first-ever-luxury-hotel/,200
https://twitter.com/ChicagoNow,200
http://www.chicagonow.com/just-sayin,200
http://www.chicagonow.com/advertise/,200
https://ajax.googleapis.com/ajax/libs/prototype/1.7.1.0/prototype.js?ver=1.7.1,200
http://www.chicagonow.com/count-gregulas-crypt/2018/07/film-review-the-lighthouse-keepers-1929/,200
http://www.chicagonow.com/comment-policy/,200
http://www.chicagonow.com/chicagonow-staff-blog/rss,200
http://archives.chicagotribune.com/,301
http://www.chicagonow.com/terms-of-service/,301
http://twitter.com/share?url=http%3A%2F%2Fwww.chicagonow.com%2Fchicagonow-staff-blog%2F2018%2F07%2Fchicago-bears-linebackers-photos%2F,301
http://www.chicagonow.com/hippy-shakes/2018/07/how-do-you-decide-who-to-cheer-for-in-the-world-cup/,200
http://www.chicagonow.com/chicago-at-night/2018/07/photo-gallery-brandi-carlile-martha-redbone-taste-of-chicago-wednesday-petrillo/,200
http://www.chicagonow.com/directory/lifestyle-advice/,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-content/themes/chicagonow/app.js?ver=2.1.5,200
http://www.chicagonow.com/cubs-den/2018/07/cubs-prospect-roundup-taking-stock-of-position-player-inventory/,200
http://www.chicagonow.com/chicagonow-staff-blog/xmlrpc.php,405
http://www.chicagonow.com/eye-on-chi,200
http://www.chicagonow.com/chicagonow-staff-blog/wp-includes/js/backbone.min.js?ver=1.2.3,200
http://www.chicagonow.com/cubs-den,200
